# trNo, usertype, content, trtype, regdate, tmpNo
'285585', '문비서', '숯분재 주문완료되셨으며, 사업자지출증빙 발행도 완료되셨습니다~<br>등록해주신 이메일 \'8872100@naver.com\'로 지출증빙내역 발송해드리면 될까요?', '꽃/케익배달', '2016-10-05 09:28:00', '285585'
'285585', '유저', '넵 감사합니다^^', '꽃/케익배달', '2016-10-05 09:28:00', '285585'
'285585', '문비서', '넵, 발송해드렸습니다. ^^<br>기분 좋은 하루되세요~~', '꽃/케익배달', '2016-10-05 09:29:00', '285585'
'285585', '문비서', '사장님~<br><br>업체쪽에서 연락이 왔는데 숯분재 만드는데 시간이 소요된다고합니다.<br><br>2시쯤 배송 괜찮으신지요?', '꽃/케익배달', '2016-10-05 09:40:00', '285585'
'285585', '유저', '넵', '꽃/케익배달', '2016-10-05 09:43:00', '285585'
'285585', '문비서', '넵(미소)~~', '꽃/케익배달', '2016-10-05 09:45:00', '285585'
'285585', '문비서', '사장님 안녕하세요 ^^ 문비서입니다. <br><br>메일로 요청드리기는 하였으나, 사업자회원 등록과 관련해서, 사업자등록증 한부 ASK@MUNBS.COM 으로부탁드리겠습니다 ^^ <br><br>그리고  어제 문비서 서비스와 관련해서 메일로 설명을 드리기는 하였으나, 혹시 부족한 부분이 있으시다면  언제든지 알려주십시오. 문비서가 전화드리겠습니다~', '꽃/케익배달', '2016-10-05 15:51:00', NULL
'285659', '유저', '안녕하세요, 금주 토요일 결혼식 화환 1건 더 신청드려요~', '꽃/케익배달', '2016-10-06 09:10:00', '285659'
'285659', '문비서', '안녕하세요 대리님<br>신청 도와 드릴게요~', '꽃/케익배달', '2016-10-06 09:10:00', '285659'
'285659', '유저', '네넵~', '꽃/케익배달', '2016-10-06 09:11:00', '285659'
'285659', '문비서', '♤받으시는 분<br><br>●일시: 2016년 10월08일 (토) 오후 14시 <br>●주소(장소): 서울특별시 서초구 잠원동 27-2 JS 강남웨딩문화원 6층 S홀<br>●연락처: 02-3445-9000<br>●받는 분: 장지용님<br>●리본문구 좌측: (주)인텍앤컴퍼니 대표 김점식<br>-리본문구 우측: 祝 結婚 <br><br>위와 같이 주문해 드리려고 합니다<br>신랑님께 보내드리는 것이 맞으신지요?', '꽃/케익배달', '2016-10-06 09:14:00', '285659'
'285659', '문비서', '♤받으시는 분<br><br>●일시: 2016년 10월08일 (토) 오후 14시 <br>●주소(장소): 서울특별시 서초구 잠원동 27-2 JS 강남웨딩문화원 6층 S홀<br>●연락처: 02-3445-9000<br>●받는 분: 장치용님<br>●리본문구 좌측: (주)인텍앤컴퍼니 대표 김점식<br>-리본문구 우측: 祝 結婚 <br><br>장치용님 신랑님으로 확인되셔서 <br>주문 진행하겠습니다~~', '꽃/케익배달', '2016-10-06 09:16:00', '285659'
'285659', '유저', '네~ 감사합니다~', '꽃/케익배달', '2016-10-06 09:16:00', '285659'
'285659', '문비서', '고맙습니다(미소)~~', '꽃/케익배달', '2016-10-06 09:16:00', '285659'
'285667', '유저', '10월8일 아침에 꽃바구니 부탁합니다', '꽃/케익배달', '2016-10-06 10:17:00', '285667'
'285667', '문비서', '안녕하세요. 범준님', '꽃/케익배달', '2016-10-06 10:17:00', '285667'
'285667', '유저', '결혼기념일입니다', '꽃/케익배달', '2016-10-06 10:18:00', '285667'
'285667', '문비서', '배송 받으실 지역 말씀부탁드립니다.', '꽃/케익배달', '2016-10-06 10:18:00', '285667'
'285667', '유저', '충남 천안시 용곡동 동일하이빌 107동 901호  이소진', '꽃/케익배달', '2016-10-06 10:18:00', '285667'
'285667', '문비서', '확인 후 안내해드리겠습니다.', '꽃/케익배달', '2016-10-06 10:19:00', '285667'
'285667', '유저', '네', '꽃/케익배달', '2016-10-06 10:20:00', '285667'
'285667', '문비서', '기다려 주셔서 감사합니다.<br><br>자택부근의 화원에서 확인한 꽃바구니 안내해 드립니다.', '꽃/케익배달', '2016-10-06 10:38:00', '285667'
'285667', '문비서', '75,000원 (퀵배송비 7,000원별도)', '꽃/케익배달', '2016-10-06 10:38:00', '285667'
'285667', '문비서', '85,000원 (퀵배송비 7,000원별도)', '꽃/케익배달', '2016-10-06 10:38:00', '285667'
'285667', '문비서', '55,000원', '꽃/케익배달', '2016-10-06 10:39:00', '285667'
'285667', '문비서', '70,000원', '꽃/케익배달', '2016-10-06 10:39:00', '285667'
'285667', '문비서', '80,000원', '꽃/케익배달', '2016-10-06 10:39:00', '285667'
'285667', '문비서', '65,000원', '꽃/케익배달', '2016-10-06 10:39:00', '285667'
'285667', '문비서', '56,000원', '꽃/케익배달', '2016-10-06 10:39:00', '285667'
'285667', '유저', '80000원으로해주세요', '꽃/케익배달', '2016-10-06 10:40:00', '285667'
'285667', '문비서', '레드장미 꽃바구니 80,000원 상품 말씀이시죠?', '꽃/케익배달', '2016-10-06 10:40:00', '285667'
'285667', '문비서', '네, 알겠습니다. <br>그런데 보내드린 이미지와 동일하지 않을 수 있으니 참고 부탁드립니다~', '꽃/케익배달', '2016-10-06 10:41:00', '285667'
'285667', '유저', '네', '꽃/케익배달', '2016-10-06 10:42:00', '285667'
'285667', '문비서', '10월8일 오전중으로 요청드릴까요?<br><br>받은시는 분 성함과 연락처, 카드메시지 부탁드립니다.', '꽃/케익배달', '2016-10-06 10:42:00', '285667'
'285667', '유저', '네  8일 가능하면 아침이 좋죠', '꽃/케익배달', '2016-10-06 11:43:00', '285667'
'285667', '유저', '이소진  01041743180', '꽃/케익배달', '2016-10-06 11:43:00', '285667'
'285667', '유저', '메세지는 추천좀 해주세요  결혼기념일에 맞는 것으로..', '꽃/케익배달', '2016-10-06 11:44:00', '285667'
'285667', '문비서', '확인 후 안내해드리겠습니다.', '꽃/케익배달', '2016-10-06 11:47:00', '285667'
'285667', '문비서', '결혼 기념일 문구 안내해 드리겠습니다.<br><br>- 내 인생에서 당신과의 만남이 가장 큰 기쁨이며 행복입니다. 사랑합니다.<br><br>- 그대를 나에게 주신 이 세상에 감사해야  할 날~ 내 반쪽~^^ 항상 당신 곁에 있을게요. 사랑해요~<br><br>- 이번 생엔 서로에게 서로가 최상급!!<br><br>- 다음 생을 기약말고 이번 생을 하얗게~ 화끈하게~', '꽃/케익배달', '2016-10-06 11:51:00', '285667'
'285667', '유저', '너무 좀 느끼하네요..', '꽃/케익배달', '2016-10-06 11:52:00', '285667'
'285667', '유저', '카드로 들어가나요?', '꽃/케익배달', '2016-10-06 11:52:00', '285667'
'285667', '문비서', '리본문구로도 가능하고, 카드로도 가능합니다.', '꽃/케익배달', '2016-10-06 11:53:00', '285667'
'285667', '유저', '카드로 해주세요.. 문구는 \'결혼 16년동안 고생많았고, 조금씩더 행복하게 살아갑시다\'', '꽃/케익배달', '2016-10-06 11:55:00', '285667'
'285667', '문비서', '♤받으시는 분<br><br> ●일시: 10월8일(토) 오전  11시까지<br> ●주소(장소): 충남 천안시 용곡동 동일하이빌 107동 901호 <br> ●받는 분: 이소진님 (010-4174-3180)<br> ●카드메시지:  결혼 16년동안 고생많았고, 조금씩더 행복하게 살아갑시다<br><br>위와 같이 주문 신청하고 CMS 결제 진행하겠습니다.', '꽃/케익배달', '2016-10-06 11:55:00', '285667'
'285667', '유저', '네 오전 9시까지 해주시면 좋겠네요.. 11시면 너무 늦을것 같은데', '꽃/케익배달', '2016-10-06 11:57:00', '285667'
'285667', '문비서', '토요일이라서 11시로 해드렸는데, 꽃집에 9시까지 가능한지 확인 후 말씀드릴게요~', '꽃/케익배달', '2016-10-06 11:59:00', '285667'
'285667', '문비서', '범준님, 꽃집에서 연락을 받았는데요~ <br>9시에 가능한 곳은 없고 10시에는 배달이 가능하다고 합니다. <br><br>10시로 해드려도 될까요?', '꽃/케익배달', '2016-10-06 12:27:00', '285667'
'285667', '유저', '네', '꽃/케익배달', '2016-10-06 12:36:00', '285667'
'285667', '문비서', '네, 알겠습니다.<br>10:00 로 요청하겠습니다.', '꽃/케익배달', '2016-10-06 12:36:00', '285667'
'285667', '문비서', '기다려 주셔서 감사합니다.<br>10:00로 요청 완료하였습니다.<br><br>감사합니다.<br>즐거운 오후 되세요~~', '꽃/케익배달', '2016-10-06 12:40:00', '285667'
'285667', '유저', '네 고맙습니다', '꽃/케익배달', '2016-10-06 12:40:00', '285667'
'285667', '문비서', '(씨익)~~', '꽃/케익배달', '2016-10-06 12:40:00', '285667'
'285667', '문비서', '고객님의 국민은행 03121**** 계좌에서 금 80000원이 CMS로 자동이체 될 예정입니다.', '꽃/케익배달', '2016-10-06 12:42:00', NULL
'285762', '유저', '안녕하세요^^ 저희 결혼식 축하 화환 하나요청드립니다.<br>- 일시 : 10/8 토요일 오후 2시<br>- 장소 : 광화문 아펠가모( 서울시 종로구 종로 1길 50, 더케이트윈타워 A동 LL층 / 02-730-0230)<br>- 받으시는 분 : 신부측 왕지혜 과장님<br>그리고 꽃 말고 쌀 화환으로 부탁드려요', '꽃/케익배달', '2016-10-07 10:42:00', '285762'
'285762', '문비서', '안녕하세요 대리님', '꽃/케익배달', '2016-10-07 10:46:00', '285762'
'285762', '문비서', '확인후 말씀드릴게요', '꽃/케익배달', '2016-10-07 10:46:00', '285762'
'285762', '문비서', '♤받으시는 분<br>●일시: 2016년 10월08일 (토) 오후 14시 <br>●장소: 광화문 아펠가모( 서울시 종로구 종로 1길 50, 더케이트윈타워 A동 LL층)<br>●연락처: 02-730-0230<br>●받는 분: 왕지혜님<br>●리본문구 좌측: PTC Korea 박혜경 사장<br>-리본문구 우측: 祝 結婚<br><br>위의 내용으로 쌀 화환 신청해 드렸습니다~~', '꽃/케익배달', '2016-10-07 10:53:00', '285762'
'285762', '유저', '넵 감사합니다~~~', '꽃/케익배달', '2016-10-07 10:54:00', '285762'
'285762', '문비서', '고맙습니다(미소)<br>좋은 하루 보내세요~~', '꽃/케익배달', '2016-10-07 10:54:00', '285762'
'285874', '문비서', '  [문비서] https://munbs.com/user/costPayment', '꽃/케익배달', '2016-10-10 12:24:00', NULL
'286450', '문비서', '안녕하세요^^', '꽃/케익배달', '2016-10-18 09:18:00', '286450'
'286450', '문비서', '경동교회에 확인해 보니 축하화환 받는다고 합니다', '꽃/케익배달', '2016-10-18 09:19:00', '286450'
'286450', '유저', '네 어제요청드린대로 해주세요', '꽃/케익배달', '2016-10-18 09:20:00', '286450'
'286450', '문비서', '네 알겠습니다', '꽃/케익배달', '2016-10-18 09:20:00', '286450'
'286450', '문비서', '축하화환<br><br>♤받으시는 분<br>●일시: 2016년 10월 22일(토) 오후 2시 예식 <br>●장소: 경동교회(장충동), 서울 중구 장충동1가 26-6<br>●연락처: 02-2274-0161<br>●받는 분: 신부 배지영<br>●리본문구<br>- 좌측: 로앤비 대표이사 방영선<br>- 우측: 祝 結婚<br><br>위와 같이 신청해 드리려고 합니다<br>괜찮으신지요?', '꽃/케익배달', '2016-10-18 09:22:00', '286450'
'286450', '유저', '네  부탁드려요', '꽃/케익배달', '2016-10-18 09:27:00', '286450'
'286450', '문비서', '네 알겠습니다~', '꽃/케익배달', '2016-10-18 09:27:00', '286450'
'286452', '유저', '문비서', '꽃/케익배달', '2016-10-18 09:51:00', NULL
'286452', '문비서', '안녕하세요. 고객님.<br><br>무엇을 도와드릴까요?', '꽃/케익배달', '2016-10-18 09:52:00', NULL
'286452', '유저', '이 제품 오늘 당일 배송준비해주실수 있을까요', '꽃/케익배달', '2016-10-18 09:54:00', NULL
'286452', '문비서', '자택으로 말씀이신지요? ', '꽃/케익배달', '2016-10-18 09:55:00', NULL
'286452', '유저', '받는 사람: 황유정 받는 주소: 서울 중구 을지로5길16 삼화타워 17층 에델만 코리아', '꽃/케익배달', '2016-10-18 09:55:00', NULL
'286452', '유저', '위에 회사 주소입니다', '꽃/케익배달', '2016-10-18 09:56:00', NULL
'286452', '문비서', '고객님~<br>죄송하지만, 일반회원의 꽃배달 요청은 <br>문비서 제휴업체를 통해서만 서비스 제공을 <br>해드리고 있습니다 ㅜ.ㅜ <br><br>다만, 본 건에 대해서 특별히  <br>고객님이 주신 링크를 통해 <br>해당 업체로 유선상으로 확인을 해보았으나 <br>지정하신 꽃이 금일 준비가 되어 있지 않아, <br>배송이 불가하다고 합니다. <br><br>', '꽃/케익배달', '2016-10-18 10:06:00', NULL
'286452', '유저', '네 ㅜ 감사합니다', '꽃/케익배달', '2016-10-18 10:09:00', NULL
'286452', '문비서', '감사합니다. 즐거운 하루되세요.', '꽃/케익배달', '2016-10-18 10:09:00', NULL
'286529', '유저', '안녕하세요', '꽃/케익배달', '2016-10-18 13:36:00', '286529'
'286529', '유저', '조화 발송 바로 부탁드립니다~', '꽃/케익배달', '2016-10-18 13:36:00', '286529'
'286529', '문비서', '안녕하세요, 대리님 <br>진행하겠습니다.', '꽃/케익배달', '2016-10-18 13:36:00', '286529'
'286529', '유저', '추석준 이사 빙부상이며 고인분 성명은 구본홍님 입니다.', '꽃/케익배달', '2016-10-18 13:37:00', '286529'
'286529', '문비서', '아래정보로 신청 하였습니다.<br>수정할 사항 있으시면 말씀 부탁드립니다.<br><br>●장소: 평촌 한림대성심병원 특1실<br>●주소: 충청남도 서산시 수석동 1-1<br>●연락처:    031-382-5004 / 010-5692-0523<br>●상주/고인: 추석준님 / 故 구본홍님<br><br>●리본문구<br>좌측: (주)인텍앤컴퍼니 대표 서정욱<br>우측: 삼가 故人의 冥福을 빕니다', '꽃/케익배달', '2016-10-18 13:42:00', '286529'
'286529', '문비서', '죄송합니다. 장례식장 주소 수정하였습니다.<br><br>●장소: 평촌 한림대성심병원 특1실<br>●주소: 경기도 안양시 동안구 평촌동 896<br>●연락처:   031-382-5004 / 010-5692-0523<br>●상주/고인: 추석준님 / 故 구본홍님<br>●리본문구<br>좌측: (주)인텍앤컴퍼니 대표 서정욱<br>우측: 삼가 故人의 冥福을 빕니다', '꽃/케익배달', '2016-10-18 13:42:00', '286529'
'286529', '유저', '네~~ 안그래도 병원의 주소가 충남이라서 이상했는데^^', '꽃/케익배달', '2016-10-18 13:42:00', '286529'
'286529', '유저', '감사합니다~', '꽃/케익배달', '2016-10-18 13:42:00', '286529'
'286529', '문비서', '혼란 드려 죄송합니다.<br>해당 정보로 신청 완료 하였습니다.^^', '꽃/케익배달', '2016-10-18 13:43:00', '286529'
'286529', '유저', '아닙니다~~ 감사합니다~ 배송 완료되면 알려주세요~', '꽃/케익배달', '2016-10-18 13:43:00', '286529'
'286529', '문비서', '네. 알겠습니다~~', '꽃/케익배달', '2016-10-18 13:43:00', '286529'
'286554', '유저', '장안꽃시장을 제외하곤 전화 안 받거나 이상하네요 ㅠㅠ 다음에 이 두곳은 리스트에서 제외하심이 좋을 것 같아요 :)', '꽃/케익배달', '2016-10-18 17:36:00', NULL
'286554', '문비서', '네. 그러셨군요.<br>메르디앙 화원은 방금 전화통화가 되어 안내드렸습니다.<br><br>참고하겠습니다.<br>불편을 드려 죄송합니다.', '꽃/케익배달', '2016-10-18 17:37:00', NULL
'286554', '유저', '흰색꽃 배달되는 곳 알아봐쥬세요~ 추천도 부탁드려요 ㅎㅎ', '꽃/케익배달', '2016-10-18 17:41:00', NULL
'286554', '문비서', '배달 받으실 주소는 조원동 예영그라제 이신지요?<br><br>꽃다발, 꽃바구니 중 어떤 것으로 배송 원하시는지요?<br><br>그리고 흰색 꽃 아무꽃이나 관계 없으신가요?', '꽃/케익배달', '2016-10-18 17:42:00', NULL
